id,created_at,user_id,content,attachment_base,attachment_extension,title,name
41751284,1629866236,FPI6J03,"◆跑团挑战榜<br />
※本榜接收投稿<br />
<br />
&gt;※【■■■■】<br />
※难度/不可能<br />
将下串中的书成功写出<br />
<font color=""#789922"">&gt;&gt;No.41750263</font><br />
<br />
&gt;※【大脑开源】<br />
※难度/困难<br />
用以下思路或者符合大脑开源描述的思路开团跑完。<br />
<font color=""#789922"">&gt;&gt;No.41738419</font><br />
<font color=""#789922"">&gt;&gt;No.41738656</font><br />
<br />
&gt;※【yjt武侠团通关】<br />
※难度/困难<br />
( ﾟ∀。)让yjt武侠团主角活到该团最终boss面前，并且通关。<br />
注意：参与决策讨论时请不要超游讨论，否则将会使团难度大幅上升。<br />
<font color=""#789922"">&gt;&gt;No.41719679</font><br />
<br />
&gt;※【流水线跑团机器】<br />
※难度/困难<br />
一日内一万回复",,,,
41751374,1629866389,dze6hqv,有没有简单点的挑战( `д´)！,,,,
41751375,1629866390,FPI6J03,( ﾟ∀。)差不多,,,,
41751439,1629866495,24DqtiH,"<font color=""#789922"">&gt;&gt;No.41751374</font><br />
成就榜大部分都不难",,,,
41751509,1629866611,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41751439</font><br />
对，所以成就的乐趣其实是达成了之后，一对应发现自己已经达成了( ﾟ∀。)<br />
挑战的话应该是专门接活去干才算。",,,,
41751566,1629866711,24DqtiH,"<font color=""#789922"">&gt;&gt;No.41751509</font><br />
这和以前的命题团不差不多么",,,,
41751635,1629866807,Tmzbkp4,"投稿<br />
※【大爆发】<br />
※难度几乎不可能<br />
创造一种拥有大量衍生的 团类型",,,,
41751652,1629866829,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41751566</font><br />
那来点命题团的题也行\( ﾟ∀。)/",,,,
41751746,1629866928,lu6WzPM,"<font color=""#789922"">&gt;&gt;No.41751652</font><br />
( ﾟ∀。)千层饼团？",,,,
41751760,1629866950,FPI6J03,"◆跑团挑战榜<br />
※本榜接收投稿<br />
<br />
<font color=""#789922"">&gt;01</font>※【■■■■】<br />
※难度/不可能<br />
将下串中的书成功写出<br />
<font color=""#789922"">&gt;&gt;No.41750263</font><br />
<br />
<font color=""#789922"">&gt;02</font>※【大脑开源】<br />
※难度/困难<br />
用以下思路或者符合大脑开源描述的思路开团跑完。<br />
<font color=""#789922"">&gt;&gt;No.41738419</font><br />
<font color=""#789922"">&gt;&gt;No.41738656</font><br />
<br />
<font color=""#789922"">&gt;03</font>※【yjt武侠团通关】<br />
※难度/困难<br />
( ﾟ∀。)让yjt武侠团主角活到该团最终boss面前，并且通关。<br />
注意：参与决策讨论时请不要超游讨论，否则将会使团难度大幅上升。<br />
<font color=""#789922"">&gt;&gt;No.41719679</font><br />
<br />
<font color=""#789922"">&gt;04</font>※【流水线跑团机器】<br />
※难度/近乎不可能<br />
一日内一万回复<br />
<br />
<font color=""#789922"">&gt;05</font>※【大爆发】<br />
※难度/几乎不可能<br />
创造一种拥有大量衍生的 团类型",,,,
41751773,1629866959,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41751746</font><br />
这活我接了( ﾟ∀。)σ",,,,
41751820,1629867025,lu6WzPM,"<font color=""#789922"">&gt;&gt;No.41751773</font><br />
gkdgkd",,,,
41751823,1629867028,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41751773</font><br />
( ﾟ∀。)这越来越像公会了",,,,
41751970,1629867254,Cjj6N8w,等团长开团,,,,
41752054,1629867426,lu6WzPM,"<font color=""#789922"">&gt;&gt;No.41751773</font><br />
( ﾟ∀。)我已经刷新了7分钟不间断了",,,,
41752074,1629867458,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41752054</font><br />
怎么可能这么快，我得研究机制还有写大纲啊( ﾟ∀。)⊂彡☆))∀`)",,,,
41752111,1629867522,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41751760</font><br />
( ﾟ∀。)之后代更的社员记得把挑战榜串号带上",,,,
41752161,1629867616,FuZhkPI,有人感兴趣「作死团」吗,,,,
41752175,1629867630,sIahNDZ,"( ﾟ∀。)考虑摆个集合石吗？用来召唤忘记参加多人团的pl，以及kp缺人了也能吆喝几声……或许要新开一个集合石串？<br />
(　ﾟ 3ﾟ)还有要不要加一个记录各个团开闸时间的板块？（如果是固定时间的话）",,,,
41752177,1629867635,FuZhkPI,"<font color=""#789922"">&gt;&gt;No.41752161</font><br />
( ﾟ∀。)",,,,
41752205,1629867686,FuZhkPI,卧底团好像没人喜欢･ﾟ( ﾉд`ﾟ),,,,
41752221,1629867717,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41752175</font><br />
早开过串了( ﾟ∀。)⊂彡☆))∀`)",,,,
41752225,1629867722,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752175</font><br />
( ﾟ∀。)集合石有了",,,,
41752248,1629867763,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752175</font><br />
( ﾟ∀。)至于下面那个功能……挺鸡肋",,,,
41752249,1629867767,LmYoXPV,"<font color=""#789922"">&gt;&gt;No.41752161</font><br />
细嗦( ﾟ∀。)",,,,
41752250,1629867768,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.41752225</font><br />
<font color=""#789922"">&gt;&gt;No.41752221</font><br />
(＃ﾟ∀。) 阿巴阿巴",,,,
41752254,1629867776,FuZhkPI,其实我还有一个想法，猫捉老鼠团，多人roll点竞技,,,,
41752272,1629867805,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752221</font><br />
( ﾟ∀。)需要放入报栏吗？",,,,
41752285,1629867832,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752254</font><br />
( ﾟ∀。)有考虑过wns吗？",,,,
41752301,1629867856,FuZhkPI,"<font color=""#789922"">&gt;&gt;No.41752249</font><br />
就是玩家不能说出关键词和做出关键动作，不然就出局的那种大逃杀",,,,
41752320,1629867884,Cjj6N8w,"<font color=""#789922"">&gt;&gt;No.41752205</font><br />
( ﾟ∀。)7大家不是都玩得很开心吗？",,,,
41752321,1629867884,FuZhkPI,"<font color=""#789922"">&gt;&gt;No.41752285</font><br />
不太一样(|||ﾟдﾟ)",,,,
41752331,1629867904,FuZhkPI,"<font color=""#789922"">&gt;&gt;No.41752320</font><br />
(　д ) ﾟ ﾟ是么？那怎么没有人咧？",,,,
41752367,1629867972,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.41752248</font><br />
(　ﾟ 3ﾟ)我喜欢能固定时间，这样不用一直刷，预先可以排出时间，也不容易漏掉。",,,,
41752401,1629868028,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752367</font><br />
( ﾟ∀。)主要是投入比作用高",,,,
41752413,1629868049,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41752272</font><br />
麻烦了(ﾉ)`ω´(ヾ)<br />
<font color=""#789922"">&gt;&gt;No.41752074</font><br />
开了( ﾟ∀。)",,,,
41752425,1629868067,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.41752401</font><br />
( ﾟ∀。)7 确实。 我就是随便一提(`ε´ )",,,,
41752442,1629868095,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752413</font><br />
(=ﾟωﾟ)=串号",,,,
41752483,1629868176,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41752442</font><br />
哪个( ﾟ∀。)？",,,,
41752524,1629868232,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41752483</font><br />
<font color=""#789922"">&gt;&gt;No.40983937</font><br />
<font color=""#789922"">&gt;&gt;No.41752382</font><br />
(=ﾟωﾟ)=",,,,
41752527,1629868237,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752483</font><br />
集合石( ﾟ∀。)",,,,
41752547,1629868276,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752524</font><br />
(=ﾟωﾟ)=",,,,
41752708,1629868622,dze6hqv,"没人看ᕕ( ᐛ )ᕗ<br />
我往外憋字也好痛苦，快进入套娃吧( ›´ω`‹ )",,,,
41752786,1629868774,mDbVXvR,"<font color=""#789922"">&gt;&gt;No.41751823</font><br />
( ﾟ∀。)那么你是公会会长？",,,,
41752864,1629868917,FPI6J03,"<font color=""#789922"">&gt;&gt;No.41752786</font><br />
( ﾟ∀。)7”",,,,
41752887,1629868964,FuZhkPI,"( ;´д`)作死团https://adnmb.com/t/41752737<br />
规则一样不完善，有没有肥哥想跑跑？应该是短团吧",,,,
